"","tip_percent","hour"
"1544",16,15
"1545",12.22,18
"1546",5.56,22
"1547",13.33,21
"1548",15.38,20
"1549",23.2,10
"1550",10.53,21
"1551",29,12
"1552",23.47,20
"1553",15,10
"1554",17.6,21
"1555",0,21
"1556",22.44,18
"1557",7.41,14
"1558",13.33,17
"1559",24.67,17
"1560",7.69,21
"1561",26.59,21
"1562",23.71,3
"1563",24.17,18
"1564",21.33,20
"1565",22.22,19
"1566",25,23
"1567",21.93,4
"1568",16.19,11
"1569",12.35,12
"1570",21.23,18
"1571",23.2,18
"1572",21.76,8
"1573",38.31,17
"1574",20.71,12
"1575",17.65,12
"1576",7.69,15
"1577",23.2,14
"1578",18.72,13
"1579",22.44,13
"1580",9.52,19
"1581",15.79,14
"1582",21.19,17
"1583",22.22,21
"1584",22.78,0
"1585",11.11,7
"1586",15,11
"1587",21.25,7
"1588",10.96,21
"1589",16.67,20
"1590",15.38,13
"1591",21.88,13
"1592",29,14
"1593",11.11,8
"1594",22.44,20
"1595",24.73,23
"1596",21.33,12
"1597",36,1
"1598",22.5,21
"1599",22.67,10
"1600",15.38,11
"1601",29,19
"1602",35.2,23
"1603",12.9,11
"1604",23.71,23
"1605",23,16
"1606",20.94,15
"1607",24.17,20
"1608",20.91,11
"1609",21.6,14
"1610",21.95,17
"1611",12.5,4
"1612",20.94,9
"1613",30,21
"1614",28,17
"1615",26.84,13
"1616",13.33,19
"1617",7.41,9
"1618",26.67,16
"1619",23.2,11
"1620",21.88,13
"1621",33.8,19
"1622",14.29,11
"1623",23.2,10
"1624",30.91,23
"1625",50,19
"1626",22.26,23
"1627",21.68,6
"1628",0,2
"1629",15.79,16
"1630",20.86,15
"1631",30.86,6
"1632",8.33,16
"1633",22,15
"1634",26.55,17
"1635",16.67,0
"1636",16.67,8
"1637",21.86,20
"1638",16.2,7
"1639",17,20
"1640",0,14
"1641",12.5,1
"1642",22.91,10
"1643",6.45,22
"1644",88.89,1
"1645",23.58,13
"1646",26.36,16
"1647",11.11,21
"1648",11.11,19
"1649",21.62,18
"1650",23.53,14
"1651",15.38,20
"1652",11.07,11
"1653",8.7,19
"1654",22.41,19
"1655",9.3,4
"1656",0,9
"1657",22.63,22
"1658",16.67,23
"1659",26.25,12
"1660",21.23,7
"1661",26.17,12
"1662",21.11,0
"1663",27.86,6
"1664",26.11,15
"1665",21.61,23
"1666",30.65,17
"1667",14.29,10
"1668",24.73,21
"1669",8.7,22
"1670",0,22
"1671",30.46,16
"1672",10.97,17
"1673",20.94,9
"1674",22.13,7
"1675",26.97,4
"1676",52.63,20
"1677",29.33,13
"1678",26.25,22
"1679",23.06,23
"1680",26.88,0
"1681",14,19
"1682",36.5,21
"1683",23.47,20
"1684",11.76,18
"1685",18.18,11
"1686",0,11
"1687",23.56,12
"1688",36.44,11
"1689",21.67,14
"1690",20.58,12
"1691",0,20
"1692",21.3,0
"1693",22.29,9
"1694",20.29,23
"1695",0,0
"1696",36.86,14
"1697",0,16
"1698",21.19,15
"1699",13.75,19
"1700",33.5,22
"1701",12.73,18
"1702",13.33,11
"1703",20.73,2
"1704",23.33,20
"1705",26.67,21
"1706",22.36,2
"1707",8,23
"1708",22.5,20
"1709",21.79,21
"1710",18.05,9
"1711",30,7
"1712",13.6,20
"1713",0,1
"1714",36.35,18
"1715",24.73,0
"1716",16.67,7
"1717",26,16
"1718",21.36,10
"1719",21.39,8
"1720",21.28,11
"1721",17.89,9
"1722",20,13
"1723",21.43,14
"1724",16.92,8
"1725",20.84,14
"1726",21.27,21
"1727",23.33,8
"1728",21.2,9
"1729",27.73,10
"1730",9.62,11
"1731",27.1,21
"1732",23.57,3
"1733",22,18
"1734",23.71,0
"1735",22.46,8
"1736",8.7,20
"1737",23.89,19
"1738",20.84,11
"1739",27.22,8
"1740",10.77,8
"1741",17.14,18
"1742",21.94,17
"1743",21.61,22
"1744",8.16,19
"1745",23.08,17
"1746",36.36,19
"1747",30,18
"1748",33,1
"1749",21.39,22
"1750",23.25,20
"1751",11.76,18
"1752",21.1,9
"1753",25.14,18
"1754",33.12,1
"1755",18.18,1
"1756",9.09,11
"1757",21.03,15
"1758",32.35,15
"1759",21.67,10
"1760",22.08,2
"1761",20.97,13
"1762",22,8
"1763",21.33,15
"1764",26.33,11
"1765",16.67,13
"1766",17.29,22
"1767",15,13
"1768",0,22
"1769",18.67,1
"1770",21.74,21
"1771",22.63,23
"1772",20.78,12
"1773",27.78,17
"1774",22.08,2
"1775",28,15
"1776",21.78,9
"1777",21.07,9
"1778",24.16,13
"1779",23.75,7
"1780",9.3,11
"1781",23.81,20
"1782",14.29,21
"1783",20,6
"1784",24,18
"1785",24,23
"1786",23.75,8
"1787",26.4,14
"1788",28.67,1
"1789",6.06,14
"1790",22.67,12
"1791",16.21,11
"1792",28.67,23
"1793",11.11,19
"1794",20,18
"1795",21.24,22
"1796",27.73,11
"1797",21.06,3
"1798",11.76,7
"1799",21.33,18
"1800",27.5,18
"1801",2.5,20
"1802",20,6
"1803",5.56,8
"1804",11.11,9
"1805",21.88,10
"1806",32.08,19
"1807",20.86,11
"1808",21.78,7
"1809",21.41,20
"1810",27.41,23
"1811",15.38,14
"1812",22.22,20
"1813",11.76,7
"1814",12.08,18
"1815",31.64,16
"1816",21.88,19
"1817",24.73,23
"1818",20.84,14
"1819",22.6,3
"1820",0,16
"1821",7.41,19
"1822",15.05,18
"1823",21.68,0
"1824",22.8,16
"1825",16.67,20
"1826",11.76,3
"1827",36,11
"1828",8,15
"1829",24.29,20
"1830",21.61,23
"1831",30,5
"1832",20.31,5
"1833",21.25,13
"1834",25,15
"1835",30,10
"1836",24,0
"1837",18.18,18
"1838",22.63,21
"1839",27,15
"1840",27.86,12
"1841",0,6
"1842",24,18
"1843",24,17
"1844",22.17,21
"1845",23.57,0
"1846",21.6,10
"1847",28.3,7
"1848",12.5,22
"1849",23.13,19
"1850",15.38,17
"1851",21.67,8
"1852",32.09,10
"1853",20.69,7
"1854",21.88,12
"1855",17.24,17
"1856",22.6,0
"1857",6.25,9
"1858",20.89,19
"1859",18.18,10
"1860",21.07,10
"1861",23.27,18
"1862",36.25,17
"1863",38.75,2
"1864",22.63,22
"1865",23.56,7
"1866",20.68,7
"1867",22.48,19
"1868",17.24,23
"1869",20.94,14
"1870",27.5,15
"1871",21.45,15
"1872",23.25,21
"1873",9.52,10
"1874",21.23,14
"1875",13.79,21
"1876",23.33,20
"1877",25.2,1
"1878",21.88,13
"1879",29,19
"1880",25.2,22
"1881",21.25,16
"1882",22,14
"1883",23.12,20
"1884",6.39,3
"1885",10.23,5
"1886",33.33,23
"1887",22.22,19
"1888",21.03,8
"1889",21.08,22
"1890",24.67,19
"1891",22.4,10
"1892",26.6,20
"1893",26.67,7
"1894",23.33,14
"1895",22.74,22
"1896",29.33,15
"1897",10.43,21
"1898",24,22
"1899",23.85,23
"1900",21.1,9
"1901",21.68,7
"1902",21.95,19
"1903",22.38,23
"1904",16.56,21
"1905",38.33,19
"1906",24.17,2
"1907",16.71,7
"1908",23.97,8
"1909",22.91,9
"1910",20.91,19
"1911",20,18
"1912",22.08,22
"1913",20.55,10
"1914",22.5,9
"1915",25.91,13
"1916",21.03,17
"1917",17.39,22
"1918",10,21
"1919",20,21
"1920",25.38,19
"1921",22.94,9
"1922",23.06,22
"1923",21.11,16
"1924",10.53,9
"1925",21.18,17
"1926",26.34,15
"1927",21.49,21
"1928",25.71,22
"1929",27.69,9
"1930",22.46,8
"1931",20.66,2
"1932",22.44,19
"1933",23.12,5
"1934",32,7
"1935",21.43,14
"1936",25,20
"1937",31.71,10
"1938",28,18
"1939",20.81,11
"1940",36,22
"1941",23.12,20
"1942",21.58,4
"1943",20.68,8
"1944",31.64,19
"1945",11.76,18
"1946",25.83,19
"1947",20,19
"1948",22.94,22
"1949",15.79,12
"1950",21.6,11
"1951",14.29,18
"1952",13.16,9
"1953",14.78,9
"1954",5.88,16
"1955",15.79,16
"1956",21.1,11
"1957",12.99,10
"1958",22.67,20
"1959",22.08,22
"1960",14.29,22
"1961",22.13,19
"1962",21.25,16
"1963",21.67,13
"1964",21.88,12
"1965",21.45,8
"1966",21.78,18
"1967",28.18,13
"1968",32.53,11
"1969",23.6,18
"1970",17.75,19
"1971",21.5,15
"1972",26.67,12
"1973",27.54,19
"1974",24.17,20
"1975",22.17,2
"1976",20.78,9
"1977",8.33,22
"1978",21.1,9
"1979",23.43,8
"1980",20.57,22
"1981",14.29,15
"1982",16.09,12
"1983",16.67,1
"1984",33.09,19
"1985",21.58,9
"1986",22.29,13
"1987",25.95,17
"1988",7.41,21
"1989",20.97,12
"1990",19.05,6
"1991",17.39,13
"1992",25.78,3
"1993",26.82,14
"1994",24.26,16
"1995",21.08,22
"1996",0,6
"1997",30.38,22
"1998",21.33,19
"1999",30.86,8
"2000",23.04,16
"2001",22.4,15
"2002",23.56,14
"2003",20.25,17
"2004",21.39,13
"2005",22.91,8
"2006",22,18
"2007",23.79,18
"2008",22.25,16
"2009",18.59,21
"2010",21.25,13
"2011",7.86,11
"2012",35,11
"2013",9.09,0
"2014",22.08,22
"2015",21.88,10
"2016",25.53,6
"2017",24.33,1
"2018",15.79,10
"2019",21.8,19
"2020",21.05,19
"2021",18.18,8
"2022",22.78,22
"2023",24.55,4
"2024",21.78,13
"2025",26.67,23
"2026",12.5,18
"2027",21.36,9
"2028",19.05,17
"2029",13.33,18
"2030",25.14,16
"2031",22.22,18
"2032",21.36,16
"2033",22.08,0
"2034",24.73,23
"2035",11.11,12
"2036",22.36,2
"2037",22.29,7
"2038",20.93,23
"2039",21.1,8
"2040",15.38,13
"2041",23.12,2
"2042",30.33,22
"2043",21.03,13
"2044",22.88,16
"2045",22.08,4
"2046",33.33,22
"2047",30,5
"2048",9.62,22
"2049",22.29,8
"2050",25.33,19
"2051",21.58,7
"2052",22.5,11
"2053",26.06,13
"2054",23.2,15
"2055",22.5,10
"2056",26.43,12
"2057",22.46,18
"2058",22.17,22
"2059",19.05,20
"2060",22,19
"2061",26.82,10
"2062",26.56,13
"2063",18.75,11
"2064",29.71,14
"2065",20,4
"2066",9.09,23
"2067",20.94,16
"2068",23.2,7
"2069",33,7
"2070",24,16
"2071",21.44,2
"2072",7.14,21
"2073",16.67,10
"2074",22.27,21
"2075",21.14,1
"2076",11.11,0
"2077",0,18
"2078",15.45,14
"2079",21.67,11
"2080",22,15
"2081",21.78,8
"2082",22.44,15
"2083",52.63,21
"2084",28.75,18
"2085",20.83,15
"2086",15.67,8
"2087",28.33,10
"2088",0,17
"2089",33.04,22
"2090",22.29,14
"2091",21.21,23
"2092",10.97,12
"2093",35,6
"2094",22.67,18
"2095",26.34,11
"2096",21.5,7
"2097",14.29,21
"2098",12.5,18
"2099",0,13
"2100",15.38,18
"2101",25.83,18
"2102",21.67,15
"2103",22.13,8
"2104",9.09,2
"2105",22,16
"2106",26,16
"2107",33,9
"2108",15.38,14
"2109",26.18,1
"2110",21.14,17
"2111",7.14,0
"2112",21.88,12
"2113",33.69,11
"2114",26.25,13
"2115",27,8
"2116",22.78,20
"2117",23.56,12
"2118",8.33,6
"2119",21.67,14
"2120",43.23,1
"2121",21.2,16
"2122",2,21
"2123",21.28,18
"2124",27.33,13
"2125",28.57,17
"2126",20.95,5
"2127",22.89,21
"2128",23,18
"2129",22.22,18
"2130",20.81,2
"2131",25.83,18
"2132",21.88,6
"2133",17.65,20
"2134",6.36,19
"2135",10,9
"2136",33.39,21
"2137",23.43,10
"2138",23.13,18
"2139",7.69,13
"2140",20,9
"2141",20.75,15
"2142",25.8,11
"2143",26.05,14
"2144",21.92,1
"2145",13.33,22
"2146",12.37,1
"2147",25.14,19
"2148",27.5,11
"2149",22.63,0
"2150",21.76,9
"2151",11.67,11
"2152",22.67,14
"2153",38,14
"2154",21.92,23
"2155",22.12,17
"2156",21.67,3
"2157",21.86,20
"2158",23.85,20
"2159",27.29,22
"2160",21.58,12
"2161",22.26,1
"2162",14.29,22
"2163",22.73,17
"2164",19.05,18
"2165",21.15,13
"2166",7.14,9
"2167",35.33,7
"2168",22.74,22
"2169",28.67,1
"2170",22.48,21
"2171",16.33,11
"2172",32.09,12
"2173",0,19
"2174",20.43,9
"2175",20.68,14
"2176",0,14
"2177",22.08,1
"2178",22.17,0
"2179",0,19
"2180",22,8
"2181",18.18,19
"2182",22.5,7
"2183",24,6
"2184",25,23
"2185",18.18,7
"2186",22,12
"2187",21.63,19
"2188",26.32,10
"2189",23.57,20
"2190",21.86,22
"2191",22.38,22
"2192",21.16,21
"2193",0,11
"2194",23.68,19
"2195",33.64,10
"2196",10.53,10
"2197",27.69,7
"2198",21.05,2
"2199",9.52,3
"2200",21.5,19
"2201",21.25,12
"2202",0,20
"2203",26.05,9
"2204",21.3,11
"2205",22.17,20
"2206",0,23
"2207",0,4
"2208",22.44,8
"2209",25.38,19
"2210",29.94,10
"2211",34.22,16
"2212",23.33,0
"2213",21.37,1
"2214",21.79,22
"2215",31.43,7
"2216",0,6
"2217",6.25,22
"2218",22.31,11
"2219",22.13,9
"2220",11.76,16
"2221",21.79,22
"2222",9.62,16
"2223",21.5,7
"2224",22.91,10
"2225",23.57,0
"2226",30,20
"2227",28.73,8
"2228",21.39,12
"2229",21.6,17
"2230",21.52,21
"2231",11.11,8
"2232",22.73,10
"2233",25,18
"2234",21.25,13
"2235",0,7
"2236",21.19,10
"2237",9.71,18
"2238",24.12,19
"2239",22,8
"2240",29,2
"2241",20.61,14
"2242",15.38,8
"2243",21.11,8
"2244",25.52,12
"2245",21.76,12
"2246",20,20
"2247",14.29,11
"2248",15.38,12
"2249",17.48,18
"2250",10,13
"2251",21.6,11
"2252",24.55,23
"2253",21.6,9
"2254",20.89,14
"2255",22.89,21
"2256",13.85,10
"2257",8.51,12
"2258",22.29,12
"2259",21.6,17
"2260",16.67,3
"2261",22.48,17
"2262",0,12
"2263",28.57,20
"2264",21.23,15
"2265",21,9
"2266",21.92,20
"2267",30.03,21
"2268",22.73,8
"2269",22.31,9
"2270",22,8
"2271",22.63,21
"2272",25.83,18
"2273",24,21
"2274",39.82,18
"2275",22.92,19
"2276",20.71,14
"2277",20.48,18
"2278",22,13
"2279",11.38,8
"2280",24,18
"2281",5.56,18
"2282",0,0
"2283",31.6,10
"2284",22.13,8
"2285",17.65,7
"2286",30.91,20
"2287",10.26,4
"2288",28.75,22
"2289",20.44,14
"2290",21.02,2
"2291",13.33,15
"2292",15,2
"2293",11.76,9
"2294",23.85,21
"2295",30.15,20
"2296",3.64,20
"2297",23.25,5
"2298",21.39,22
"2299",21.6,12
"2300",12.5,18
"2301",20.94,9
"2302",23.2,15
"2303",22.44,7
"2304",0,0
"2305",0,14
"2306",22.73,7
"2307",30.4,6
"2308",20.97,8
"2309",23.79,16
"2310",20.73,13
"2311",23.08,1
"2312",22.14,10
"2313",22.73,11
"2314",22.22,13
"2315",28.21,19
"2316",17.11,5
"2317",12.5,13
"2318",23.97,16
"2319",23.75,10
"2320",11.14,14
"2321",31.6,7
"2322",32.49,17
"2323",22,17
"2324",30.87,7
"2325",15.71,9
"2326",22.36,23
"2327",27,8
"2328",8,15
"2329",24.24,17
"2330",32.22,20
"2331",33.33,22
"2332",20.81,0
"2333",22.78,22
"2334",22.67,8
"2335",38.46,10
"2336",21.85,22
"2337",36.36,4
"2338",21.6,10
"2339",22.22,1
"2340",21.23,8
"2341",33.39,1
"2342",19.75,8
"2343",0,16
"2344",22.48,23
"2345",21.86,23
"2346",33.71,23
"2347",21.5,11
"2348",21.88,15
"2349",22.26,2
"2350",26.67,12
"2351",27.06,6
"2352",20.84,15
"2353",23.73,11
"2354",17.86,16
"2355",21.19,17
"2356",22.31,10
"2357",21.07,12
"2358",0,20
"2359",60,9
"2360",24,2
"2361",27.5,0
"2362",21.35,23
"2363",11.54,1
"2364",20.91,12
"2365",21.59,17
"2366",21.76,10
"2367",21.14,14
"2368",26.36,19
"2369",32,17
"2370",23.56,8
"2371",16.32,15
"2372",8.7,0
"2373",11.11,13
"2374",23.27,16
"2375",22.91,9
"2376",21.72,20
"2377",23.57,0
"2378",0,16
"2379",24,18
"2380",15.38,14
"2381",29,15
"2382",27.86,9
"2383",18.18,10
"2384",26.23,5
"2385",26.3,9
"2386",31.04,22
"2387",1.67,21
"2388",20.59,12
"2389",35.38,2
"2390",21.68,12
"2391",25,23
"2392",16.67,20
"2393",20,20
"2394",29,16
"2395",22.29,15
"2396",20.97,8
"2397",23.06,0
"2398",21.88,18
"2399",25.78,22
"2400",22.74,22
"2401",32.35,11
"2402",25.54,17
"2403",11.54,14
"2404",20,18
"2405",7.89,0
"2406",11.76,15
"2407",21.58,8
"2408",5.28,10
"2409",26.67,10
"2410",21.93,22
"2411",21.07,15
"2412",6.06,12
"2413",22.4,16
"2414",12.31,0
"2415",34.59,21
"2416",25,21
"2417",26.36,19
"2418",22.78,14
"2419",0,2
"2420",27.16,14
"2421",21.6,15
"2422",22.91,9
"2423",22,9
"2424",30.29,19
"2425",28.42,21
"2426",24.33,3
"2427",21.88,7
"2428",26.55,18
"2429",44.44,17
"2430",20,21
"2431",32.5,15
"2432",10.26,21
"2433",21.76,18
"2434",26.52,12
"2435",23.06,22
"2436",26.67,11
"2437",24.72,15
"2438",12.5,15
"2439",20.91,22
"2440",15,20
"2441",31.12,12
"2442",0,2
"2443",27.98,1
"2444",11.11,20
"2445",21.43,13
"2446",14.78,19
"2447",38.75,1
"2448",21.52,8
"2449",22.5,2
"2450",22.67,14
"2451",33.2,15
"2452",22.89,20
"2453",23.79,19
"2454",22.26,22
"2455",14.08,9
"2456",15,7
"2457",21.21,3
"2458",21,15
"2459",28.04,13
"2460",30,13
"2461",12.5,11
"2462",24.12,19
"2463",21.67,19
"2464",6.67,15
"2465",22.69,18
"2466",22.29,12
"2467",6.07,0
"2468",21.33,12
"2469",3.39,9
"2470",18.89,14
"2471",22.73,7
"2472",31.46,22
"2473",23.33,19
"2474",15,13
"2475",21.1,11
"2476",20.68,23
"2477",33.64,11
"2478",21.68,11
"2479",21.73,4
"2480",11.76,16
"2481",21.45,17
"2482",19.05,21
"2483",22.29,6
"2484",23.57,0
"2485",23.57,21
"2486",18.75,23
"2487",20.91,8
"2488",13.46,15
"2489",21.14,22
"2490",24,20
"2491",20.91,11
"2492",15.38,1
"2493",0,0
"2494",22.17,1
"2495",23.6,18
"2496",22.67,9
"2497",23.13,17
"2498",15.38,6
"2499",18.87,17
"2500",22.73,17
"2501",22.46,18
"2502",23.57,0
"2503",20,7
"2504",34.8,15
"2505",21.28,15
"2506",23.68,19
"2507",21.68,23
"2508",30.16,18
"2509",25,7
"2510",21.05,13
"2511",24.24,19
"2512",26.94,0
"2513",8.33,9
"2514",10,18
"2515",20.31,7
"2516",10.34,9
"2517",0,18
"2518",18.75,20
"2519",21.86,21
"2520",14.29,14
"2521",29,23
"2522",21.52,9
"2523",15.38,4
"2524",0,1
"2525",21.45,10
"2526",24.33,21
"2527",22.67,13
"2528",29,22
"2529",23.18,17
"2530",30.91,16
"2531",20.91,17
"2532",29.59,11
"2533",15.15,13
"2534",23.12,22
"2535",20.86,15
"2536",7.69,8
"2537",29.33,20
"2538",28.42,20
"2539",10.43,2
"2540",21.02,0
"2541",24.17,22
"2542",15,18
"2543",21.76,7
"2544",22.31,11
"2545",22,18
"2546",21.35,4
"2547",24,10
"2548",21.1,16
"2549",22.22,2
"2550",0,14
"2551",8.33,20
"2552",21.07,7
"2553",24.55,22
"2554",21.76,12
"2555",34.44,19
"2556",26.52,11
"2557",21.19,19
"2558",22.14,7
"2559",27.6,0
"2560",21.88,11
"2561",21.52,8
"2562",32.5,17
"2563",21.25,7
"2564",0,21
"2565",13.79,16
"2566",20.37,10
"2567",8.33,9
"2568",22.5,21
"2569",24,23
"2570",23.89,18
"2571",11.11,7
"2572",21.68,9
"2573",33.64,10
"2574",33.09,16
"2575",24.57,18
"2576",22.13,16
"2577",22.78,23
"2578",22.13,16
"2579",10.77,17
"2580",21.88,13
"2581",15.38,18
"2582",7.27,21
"2583",12.5,11
"2584",21.03,14
"2585",28.64,18
"2586",28.62,13
"2587",24.57,13
"2588",21.78,6
"2589",22.13,14
"2590",19.05,8
"2591",20,2
"2592",23.79,16
"2593",15.38,15
"2594",5.21,15
"2595",22.22,20
"2596",21.49,3
"2597",24.38,19
"2598",16,0
"2599",11.76,1
"2600",28.82,21
"2601",18.75,10
"2602",30,0
"2603",17.39,18
"2604",25,14
"2605",23.68,15
"2606",16.67,7
"2607",21,14
"2608",28,11
"2609",21.45,10
"2610",24.17,23
"2611",29.33,5
"2612",24.67,16
"2613",19.05,8
"2614",13.95,22
"2615",22.31,12
"2616",12.5,20
"2617",27.43,20
"2618",21.11,23
"2619",7.69,11
"2620",22.78,22
"2621",13.33,20
"2622",16.67,7
"2623",34.36,14
"2624",7.41,13
"2625",19.57,20
"2626",23.25,1
"2627",20,19
"2628",22.46,16
"2629",22.48,23
"2630",21.07,16
"2631",23.06,2
"2632",0,16
"2633",22.89,22
"2634",27.5,11
"2635",23.71,4
"2636",28.82,3
"2637",12.12,2
"2638",22.22,19
"2639",24.24,18
"2640",22.73,10
"2641",26.82,12
"2642",11.76,22
"2643",15.38,7
"2644",33.33,18
"2645",18.46,14
"2646",21.85,21
"2647",15.38,23
"2648",23.85,1
"2649",21.1,14
"2650",20,0
"2651",13.33,21
"2652",14.81,20
"2653",42.11,0
"2654",25.14,19
"2655",22.94,0
"2656",19.61,21
"2657",16.67,3
"2658",18.46,11
"2659",25.56,20
"2660",22.22,13
"2661",10,13
"2662",11.76,11
"2663",11.18,20
"2664",14.4,14
"2665",21.06,21
"2666",19.39,21
"2667",20.29,7
"2668",16,18
"2669",22.08,2
"2670",22.78,1
"2671",25.91,21
"2672",31.11,0
"2673",22.44,23
"2674",22.13,11
"2675",20.95,1
"2676",16,23
"2677",20.51,22
"2678",0,14
"2679",15.38,16
"2680",27.41,23
"2681",30,20
"2682",21.3,15
"2683",37.69,16
"2684",24,23
"2685",27.2,17
"2686",25.81,21
"2687",23.33,9
"2688",25.14,18
"2689",21.28,15
"2690",31.6,0
"2691",24.17,17
"2692",21.36,17
"2693",22.57,18
"2694",15.38,12
"2695",23.71,20
"2696",11.43,8
"2697",10.91,9
"2698",7.69,9
"2699",20.77,23
"2700",22.59,19
"2701",12.5,20
"2702",0,22
"2703",35.07,8
"2704",22.14,8
"2705",23.6,17
"2706",7.14,21
"2707",33.72,19
"2708",22.46,9
"2709",22.12,18
"2710",14.12,1
"2711",23.85,21
"2712",15.79,23
"2713",21.25,20
"2714",0,22
"2715",12.5,8
"2716",22.22,23
"2717",18.18,19
"2718",12,22
"2719",34.67,23
"2720",23.91,13
"2721",10.67,16
"2722",11.36,9
"2723",13.33,0
"2724",20,12
"2725",13.33,22
"2726",22.77,17
"2727",22.13,14
"2728",25.56,22
"2729",22.67,12
"2730",12.5,8
"2731",19.33,22
"2732",22.22,7
"2733",3.58,17
"2734",15.38,19
"2735",31,23
"2736",28.1,23
"2737",15.38,2
"2738",22.73,9
"2739",22.94,21
"2740",10.81,1
"2741",32,18
"2742",28.33,6
"2743",26.5,23
"2744",21.3,22
"2745",25.8,14
"2746",5.33,22
"2747",20.73,14
"2748",85.45,17
"2749",16.67,19
"2750",27.86,11
"2751",17,21
"2752",8.11,19
"2753",20.71,14
"2754",21.76,10
"2755",20,20
"2756",26.86,15
"2757",21.03,16
"2758",21.03,12
"2759",21.78,7
"2760",10,2
"2761",21.39,14
"2762",35.94,11
"2763",25.77,20
"2764",11.2,19
"2765",22,17
"2766",22.31,9
"2767",12.5,8
"2768",0,23
"2769",0,14
"2770",22.78,23
"2771",27.22,14
"2772",20.97,9
"2773",0,0
"2774",18,7
"2775",24.8,19
"2776",21.5,8
"2777",23.06,21
"2778",23.79,15
"2779",23.25,22
"2780",7.69,8
"2781",21.78,13
"2782",0,7
"2783",22.27,23
"2784",31.21,13
"2785",21.86,21
"2786",14.63,10
"2787",22.63,20
"2788",22.08,22
"2789",20.56,15
"2790",27.16,15
"2791",12.5,13
"2792",23.43,18
"2793",22.26,18
"2794",20.6,13
"2795",25.77,12
"2796",12.5,6
"2797",27.6,21
"2798",21.28,11
"2799",29.33,9
"2800",22.4,7
"2801",21.49,1
"2802",14.29,7
"2803",44.44,5
"2804",32.26,8
"2805",26,18
"2806",27.73,11
"2807",37.8,23
"2808",20.43,19
"2809",13.33,6
"2810",26.51,1
"2811",27.06,14
"2812",21.19,15
"2813",9.38,9
"2814",21.39,15
"2815",28.57,20
"2816",16.57,18
"2817",23.33,7
"2818",25,14
"2819",22.17,21
"2820",18.18,8
"2821",20.62,11
"2822",20.56,21
"2823",22.22,23
"2824",25.2,21
"2825",21.26,20
"2826",35.88,19
"2827",20.97,7
"2828",22.46,8
"2829",27.5,9
"2830",15.38,0
"2831",21.11,6
"2832",30.73,9
"2833",14.29,14
"2834",21.88,11
"2835",27.98,16
"2836",26.67,16
"2837",17.14,5
"2838",13.79,16
"2839",22.73,13
"2840",24.03,14
"2841",18.5,16
"2842",21.82,17
"2843",22.48,0
"2844",24.73,3
"2845",29.33,20
"2846",28.06,18
"2847",32.5,21
"2848",24.12,19
"2849",40,11
"2850",24.73,21
"2851",15.38,19
"2852",21.33,18
"2853",14.29,12
"2854",27.27,18
"2855",23.56,13
"2856",36.36,22
"2857",14.29,4
"2858",22,10
"2859",27,16
"2860",22.73,13
"2861",28.04,6
"2862",28.89,10
"2863",14.29,17
"2864",22.94,20
"2865",27.67,21
"2866",10.53,23
"2867",22.4,14
"2868",16.67,15
"2869",24.55,20
"2870",22.5,4
"2871",12.5,1
"2872",15.79,19
"2873",20.94,11
"2874",26.52,14
"2875",23.79,19
"2876",26.05,8
"2877",0,21
"2878",21.76,8
"2879",22.36,23
"2880",22.94,23
"2881",30.35,17
"2882",6.41,21
"2883",23.71,21
"2884",27.33,14
"2885",22.2,9
"2886",34,17
"2887",22,13
"2888",23.71,0
"2889",21.14,15
"2890",20.86,14
"2891",21.49,1
"2892",22.29,15
"2893",25,20
"2894",23.75,7
"2895",8,14
"2896",21.76,7
"2897",22.5,16
"2898",22,9
"2899",9.52,0
"2900",12.63,15
"2901",21.58,10
"2902",27.69,8
"2903",28.21,19
"2904",15,19
"2905",23.2,7
"2906",21.85,23
"2907",21.6,14
"2908",22.26,3
"2909",11.76,13
"2910",21.49,22
"2911",20.59,9
"2912",30.21,19
"2913",21.14,17
"2914",21.05,22
"2915",21.78,7
"2916",21.76,16
"2917",30,18
"2918",27.06,12
"2919",20.91,17
"2920",21.68,14
"2921",22.48,18
"2922",22,4
"2923",11.76,15
"2924",26.84,14
"2925",22.44,1
"2926",20.7,14
"2927",24.55,21
"2928",24,21
"2929",24.29,16
"2930",20.94,11
"2931",18.18,21
"2932",31.95,2
"2933",33.43,11
"2934",32.22,20
"2935",0,10
"2936",4.88,23
"2937",21.6,12
"2938",22.38,0
"2939",20.62,10
"2940",0,14
"2941",23.2,12
"2942",24.63,13
"2943",24.33,21
"2944",17.7,19
"2945",17.31,18
"2946",16.67,7
"2947",21.79,4
"2948",0,3
"2949",23.75,14
"2950",21.6,16
"2951",22.14,13
"2952",17,7
"2953",21.43,10
"2954",21.37,1
"2955",20.97,16
"2956",29,22
"2957",22.44,11
"2958",26,7
"2959",5.26,22
"2960",21.6,13
"2961",10.53,18
"2962",26.76,1
"2963",19.4,22
"2964",25.55,17
"2965",13.33,11
"2966",23.56,17
"2967",34,17
"2968",26.34,15
"2969",21.19,8
"2970",21.95,16
"2971",23.43,16
"2972",24.38,17
"2973",1.6,21
"2974",22.22,3
"2975",25.78,21
"2976",20,16
"2977",22,7
"2978",30,17
"2979",5.26,11
"2980",24.12,17
"2981",21.33,12
"2982",21.93,0
"2983",21.56,20
